2888	2026-01-06 19:39:17.000	2026-01-07 01:39:17.000
energy	2026-01-07 01:00:00	1.8875561130021197	0.5689158748704399	3.182944379230638	80
humidity	2026-01-07 01:00:00	59.390544498429584	31.693088597826254	66.96994260284899	80
occupancy	2026-01-07 01:00:00	10.865500097471207	2.1311620489977674	87.10720549584214	80
temperature	2026-01-07 01:00:00	22.070066292517048	20.5877934748788	29.21401042440242	80
energy	2026-01-07 00:00:00	1.9735033079148665	0.5087213717893216	9.191669964113899	120
humidity	2026-01-07 00:00:00	60.22654753884831	53.841244739804964	64.62836890093743	120
occupancy	2026-01-07 00:00:00	9.623448901963604	2.871036584723802	83.57824206241453	120
temperature	2026-01-07 00:00:00	22.00457305794159	20.684509964908862	28.101570859949472	120
energy	2026-01-06 23:00:00	1.907980246085973	0.6839208577640014	3.2984429616756517	120
humidity	2026-01-06 23:00:00	54.46183762555068	34.38046119661438	58.98611581953939	120
occupancy	2026-01-06 23:00:00	11.258048504282833	0.7060004863399456	97.22432640958058	120
temperature	2026-01-06 23:00:00	22.05636788559374	20.721548743631782	30.664701242778914	120
energy	2026-01-06 22:00:00	1.9805427996448957	0.6728324344528974	9.435231518008155	120
humidity	2026-01-06 22:00:00	54.69331202015712	28.19731106925836	60.51890509067511	120
occupancy	2026-01-06 22:00:00	9.6235230535902	0.5896302035534902	17.20435735624588	120
temperature	2026-01-06 22:00:00	21.98627878998975	20.40851399496008	23.82482235209202	120
energy	2026-01-06 21:00:00	2.043873662182306	0.6490653771014229	8.494064883281208	120
humidity	2026-01-06 21:00:00	54.93962452885127	50.56890216537618	62.32587667494471	120
occupancy	2026-01-06 21:00:00	9.358789802129206	0.28618609486516533	83.05270283869018	120
temperature	2026-01-06 21:00:00	22.07466696556313	20.023177552919915	28.260711268808162	120
energy	2026-01-06 20:00:00	2.033949474840222	0.7516909458093453	9.924168072323658	120
humidity	2026-01-06 20:00:00	54.690901418355985	27.64628999278958	60.45170288506354	120
occupancy	2026-01-06 20:00:00	9.041880011004856	0	16.167196307427478	120
temperature	2026-01-06 20:00:00	21.956693809189037	20.453914024025643	23.496921160161524	120
energy	2026-01-06 19:00:00	1.9887637559470794	0.4616567004469413	3.0436854023939803	42
humidity	2026-01-06 19:00:00	55.014592696456454	50.60021889755287	59.81607929579903	42
occupancy	2026-01-06 19:00:00	8.798561589407878	1.2580204939824693	14.36943182776716	42
temperature	2026-01-06 19:00:00	22.065819912211502	20.483903126909834	23.209884447695146	42
CREATE TABLE aiu_timeseries.sensor_readings_raw\n(\n    `sensor_id` UInt32,\n    `room_id` UInt32,\n    `sensor_type` LowCardinality(String),\n    `ts` DateTime64(3, \'UTC\'),\n    `value` Float64,\n    `status` LowCardinality(String)\n)\nENGINE = MergeTree\nPARTITION BY toDate(ts)\nORDER BY (sensor_id, ts)\nTTL toDateTime(ts) + toIntervalDay(365)\nSETTINGS index_granularity = 8192
5	102	occupancy	2026-01-06 23:44:17.000	92.83470177912623	9.931934944017364	7.6338917038058005	10.859830090827531
6	102	temperature	2026-01-06 23:03:17.000	30.664701242778914	22.042155529250415	0.8302935069310675	10.38493694283985
1	101	occupancy	2026-01-06 23:58:17.000	97.22432640958058	9.753215946962865	8.767403902000225	9.97685420226411
5	102	occupancy	2026-01-06 23:31:17.000	83.74635693536995	9.931934944017364	7.6338917038058005	9.669304314934562
5	102	occupancy	2026-01-07 00:43:17.000	83.57824206241453	9.931934944017364	7.6338917038058005	9.647282143350493
2	101	temperature	2026-01-07 01:39:17.000	29.21401042440242	22.008473219936732	0.7758655764521052	9.287094856579827
4	101	energy	2026-01-06 20:25:17.000	9.924168072323658	1.956046940044325	0.8688058429273724	9.171348463117353
1	101	occupancy	2026-01-07 01:08:17.000	87.10720549584214	9.753215946962865	8.767403902000225	8.822907033087807
4	101	energy	2026-01-06 22:25:17.000	9.435231518008155	1.956046940044325	0.8688058429273724	8.608579970829053
1	101	occupancy	2026-01-06 21:19:17.000	83.05270283869018	9.753215946962865	8.767403902000225	8.360455125719087
1	101	occupancy	2026-01-07 01:12:17.000	82.17587157609277	9.753215946962865	8.767403902000225	8.260444760918013
7	102	humidity	2026-01-06 20:52:17.000	28.342512149065023	56.202261646464606	3.5377712906758103	-7.874943632118631
2	101	temperature	2026-01-07 00:21:17.000	28.101570859949472	22.008473219936732	0.7758655764521052	7.853290344282818
8	102	energy	2026-01-07 00:56:17.000	9.191669964113899	1.9948893219297976	0.9234900348477992	7.793024689616933
6	102	temperature	2026-01-06 21:17:17.000	28.260711268808162	22.042155529250415	0.8302935069310675	7.489587341882011
3	101	humidity	2026-01-06 20:01:17.000	27.64628999278958	56.11504153906356	3.9431810522440416	-7.21974242853307
3	101	humidity	2026-01-06 22:31:17.000	28.19731106925836	56.11504153906356	3.9431810522440416	-7.080002186031346
8	102	energy	2026-01-06 21:12:17.000	8.494064883281208	1.9948893219297976	0.9234900348477992	7.037623922409236
3	101	humidity	2026-01-07 01:13:17.000	31.693088597826254	56.11504153906356	3.9431810522440416	-6.193464773152862
7	102	humidity	2026-01-06 23:04:17.000	34.38046119661438	56.202261646464606	3.5377712906758103	-6.1682337994443035
8	102	energy	2026-01-06 21:11:17.000	7.6758799258984824	1.9948893219297976	0.9234900348477992	6.15165339050461
8	102	energy	2026-01-07 00:52:17.000	7.630444923082305	1.9948893219297976	0.9234900348477992	6.102454155968565
7	102	humidity	2026-01-07 01:19:17.000	66.96994260284899	56.202261646464606	3.5377712906758103	3.043633992045727
6	102	temperature	2026-01-06 21:25:17.000	20.023177552919915	22.042155529250415	0.8302935069310675	-2.4316437012654126
2	101	temperature	2026-01-06 22:45:17.000	23.82482235209202	22.008473219936732	0.7758655764521052	2.3410616313989965
2	101	temperature	2026-01-07 01:20:17.000	23.82318228567848	22.008473219936732	0.7758655764521052	2.3389477775777725
2	101	temperature	2026-01-07 01:29:17.000	23.705727970930415	22.008473219936732	0.7758655764521052	2.1875629007217015
3	101	humidity	2026-01-07 00:08:17.000	64.62836890093743	56.11504153906356	3.9431810522440416	2.1589998656107827
6	102	temperature	2026-01-06 21:45:17.000	20.293752309758	22.042155529250415	0.8302935069310675	-2.1057652563788776
6	102	temperature	2026-01-06 21:59:17.000	23.766904295238437	22.042155529250415	0.8302935069310675	2.077275989261967
3	101	humidity	2026-01-07 00:23:17.000	64.20935096176548	56.11504153906356	3.9431810522440416	2.052735929560093
7	102	humidity	2026-01-07 01:26:17.000	63.42826055798274	56.202261646464606	3.5377712906758103	2.0425285632689305
2	101	temperature	2026-01-06 20:41:17.000	20.453914024025643	22.008473219936732	0.7758655764521052	-2.003645016730619
